Price,Close,High,Low,Open,Volume
Ticker,SEB,SEB,SEB,SEB,SEB
Date,,,,,
2022-10-04,3432.523681640625,3527.219464359519,3432.3454888967744,3480.4855763555793,700
2022-10-05,3497.73779296875,3520.7432767265095,3389.9198068093683,3438.9513471949417,400
2022-10-06,3499.8076171875,3516.5543529473134,3426.572321580666,3495.1828256419103,700
2022-10-07,3436.455810546875,3515.692599049087,3389.9298472687187,3463.194881018516,500
2022-10-10,3426.057373046875,3520.7435014632565,3379.19460727696,3458.4809630131995,700
2022-10-11,3485.7548828125,3520.743530267019,3342.3938370406195,3431.514161983184,900
2022-10-12,3446.37939453125,3520.7438161603764,3401.814271925654,3513.4548363904605,900
2022-10-13,3515.6826171875,3515.6925302179893,3356.971372335199,3415.272564236368,500
2022-10-14,3585.035888671875,3609.7744608332487,3468.156423000833,3515.672721526861,1300
2022-10-17,3608.764404296875,3693.9531227325247,3515.7025633526678,3590.274909334052,700
2022-10-18,3629.195068359375,3649.3879116414037,3530.042518732188,3640.574018553732,800
2022-10-19,3640.732421875,3649.3879483417445,3540.4509946599014,3629.195104856645,600
2022-10-20,3613.37939453125,3644.436437512935,3543.550794314066,3644.4265244818007,500
2022-10-21,3632.393798828125,3646.416868456448,3572.151587262529,3584.73871815876,300
2022-10-24,3597.7119140625,3656.1219025647447,3547.3928920032813,3656.1219025647447,900
2022-10-25,3633.977783203125,3681.5436412573513,3555.612626470817,3631.9574594620717,500
2022-10-26,3699.013671875,3699.6077283530167,3574.5381674355044,3638.7516349625835,600
2022-10-27,3686.020263671875,3713.759581577789,3614.7259927357145,3704.2423473063277,400
2022-10-28,3753.383056640625,3791.570467812608,3654.3593774914048,3696.5180453810426,600
2022-10-31,3710.17431640625,3799.136263439218,3701.38025008778,3753.897789379025,900
2022-11-01,3810.921630859375,3811.793010406522,3707.797826666656,3754.2444842044088,800
2022-11-02,3699.964599609375,3799.99844627198,3699.964599609375,3741.895270116522,500
2022-11-03,3738.716064453125,3768.228122811945,3630.1159160285174,3741.2910345215455,500
2022-11-04,3808.871826171875,3808.881739202912,3738.716338400117,3800.968964404416,200
2022-11-07,3856.318603515625,3886.8110859379935,3760.8007500053764,3812.7933871022246,600
2022-11-08,3856.23974609375,3911.827189570546,3825.1727898015783,3853.912359787455,500
2022-11-09,3897.3916015625,3914.0885062626853,3708.5345086935695,3851.7802969990016,400
2022-11-10,3895.271728515625,3963.6345049631345,3877.2570774284623,3923.0072512872625,500
2022-11-11,3799.15283203125,3933.906459489414,3794.5253670868233,3899.33377087884,500
2022-11-14,3754.552490234375,3874.8288537281805,3746.625221846443,3824.897078414947,800
2022-11-15,3821.11181640625,3848.797985664537,3714.7081704643056,3775.113918080501,800
2022-11-16,3825.49169921875,3826.8887931728477,3748.3890474247196,3822.449542253766,500
2022-11-17,3895.994384765625,3895.994384765625,3747.992192029343,3769.891365572197,500
2022-11-18,3928.28857421875,3947.720155432129,3854.743370578736,3889.3160634850724,600
2022-11-21,3918.636474609375,3991.74572423446,3887.789370806815,3919.379655897609,500
2022-11-22,3912.602294921875,3963.6340837501584,3893.0814454436104,3938.603724834435,400
2022-11-23,3887.7900390625,3943.816047448952,3864.5433630781185,3884.361534170827,300
2022-11-25,3963.6240234375,3963.633942199196,3839.7703815054715,3900.949061726475,200
2022-11-28,3953.70556640625,3963.634490157779,3894.142184581192,3956.826831798829,400
2022-11-29,3905.150390625,3993.3610808007356,3905.1305531021835,3948.235070971869,600
2022-11-30,3916.9130859375,3974.5343232243054,3892.7942839550556,3916.9525190671143,500
2022-12-01,4009.661865234375,4014.17054753398,3909.134240933486,3949.5732770357245,500
2022-12-02,3979.08203125,4029.499335561475,3935.0163628221826,4006.9660877568085,400
2022-12-05,3954.150634765625,4032.987367042522,3913.1469603013293,4021.1063847152377,400
2022-12-06,4013.16943359375,4053.439847859546,3872.192864496956,3936.681265924346,1000
2022-12-07,3718.017578125,4042.9068802328675,3713.8756481277483,3968.6383328637767,1100
2022-12-08,3762.55908203125,3845.7061306537994,3740.679744021028,3740.679744021028,700
2022-12-09,3798.370361328125,3845.7060810974976,3696.098730789029,3756.4945572286947,300
2022-12-12,3874.9970703125,3874.9970703125,3787.252079070708,3844.7247689153182,400
2022-12-13,3686.169921875,3904.1797236858847,3641.6087929933024,3876.434284025173,1400
2022-12-14,3691.73876953125,3776.461447346119,3656.4424921955256,3656.4424921955256,1300
2022-12-15,3691.094482421875,3743.6523078976047,3662.7742401157475,3683.2068894799886,800
2022-12-16,3785.260986328125,3793.772978413088,3646.5436991453585,3646.5436991453585,1600
2022-12-19,3782.3671875,3802.6113804795596,3701.053177678133,3772.9535567209628,500
2022-12-20,3676.2509765625,3802.611657428976,3663.398921372346,3780.6036166805775,600
2022-12-21,3629.708251953125,3725.8164708692643,3629.698333189924,3708.4755697415485,600
2022-12-22,3597.017578125,3672.3067842068385,3593.5295609622503,3660.08880537569,700
2022-12-23,3676.290771484375,3803.5828525010816,3623.1187026955704,3636.5849958425147,1100
2022-12-27,3724.121826171875,3803.6025642466434,3676.429270669355,3703.7090127632405,400
2022-12-28,3770.4072265625,3808.061753398078,3724.121924520134,3757.5254147503288,600
2022-12-29,3765.4423828125,3805.088641590917,3672.3069025354007,3753.442374427234,500
2022-12-30,3740.8876953125,3814.997781839017,3686.199512443755,3761.369696897931,300
2023-01-03,3641.7470703125,3741.17491286884,3631.9371732688533,3715.8968282278133,500
2023-01-04,3684.653564453125,3684.6734019767114,3629.212282529398,3647.0486354434775,300
2023-01-05,3759.131103515625,3759.131103515625,3588.803674999653,3681.215828192272,500
2023-01-06,3730.740966796875,3793.7529291290643,3684.1980208305167,3750.5888942559186,500
2023-01-09,3765.4423828125,3782.6741751894556,3715.90687655363,3764.441555550241,500
2023-01-10,3942.46826171875,3949.385025920875,3755.543380487195,3765.442547161559,900
2023-01-11,4010.00830078125,4010.4839174760896,3853.960059883006,3922.9172230046133,1000
2023-01-12,3936.00732421875,4024.0791496935058,3877.533807862911,4013.327696418289,700
2023-01-13,3905.16015625,4024.0691664000437,3905.1303999669426,3938.860961220198,500
2023-01-17,3929.16064453125,3949.6624853699313,3879.407162515777,3905.1707860727147,600
2023-01-18,3908.152587890625,3953.714536063973,3899.224493667928,3923.8685013166937,700
2023-01-19,3955.3994140625,3963.6339215956586,3909.1339551737183,3909.1339551737183,300
2023-01-20,3972.809814453125,3984.3339641630214,3914.088567183551,3948.7703646142913,400
2023-01-23,3961.8505859375,4003.2210186279435,3914.0888413713033,3962.643361175656,1700
2023-01-24,3963.634033203125,4013.179458618164,3923.006784362793,3973.2953911590575,900
2023-01-25,3963.514892578125,3973.543002512038,3923.006670061137,3932.2915986354783,700
2023-01-26,3957.69873046875,4013.1796913896637,3925.9797376014435,3965.3584343285097,200
2023-01-27,3938.970703125,3987.366523235056,3925.058307985388,3973.295669814571,400
2023-01-30,3938.851318359375,3963.693461874524,3852.6521987237215,3946.6399655150053,500
2023-01-31,3884.85693359375,3952.6845748166074,3879.4069366202098,3914.366218964644,900
2023-02-01,3927.61474609375,3942.2306478338674,3853.197655945845,3884.3616827973447,600
2023-02-02,3914.068603515625,3948.7702373516286,3884.361187056056,3921.0347190627294,600
2023-02-03,3837.015380859375,3927.445693129185,3819.951966862819,3908.1428164220383,900
2023-02-06,3864.543212890625,3889.31592579377,3836.797774439103,3859.7372098190053,800
2023-02-07,3827.859375,3879.3568563693684,3802.452589648951,3864.542823928509,700
2023-02-08,3813.144287109375,3864.542822774354,3749.5974465072195,3824.292006790455,500
2023-02-09,3765.46240234375,3876.929695266402,3765.4524835814254,3814.6807525236222,300
2023-02-10,3809.369384765625,3847.202203084083,3755.543167981629,3786.241493573613,500
2023-02-13,3814.99755859375,3892.2983369838107,3797.1612063717535,3814.9876398323418,600
2023-02-14,3806.1689453125,3845.6465864502075,3796.180509881982,3819.952395919305,600
2023-02-15,3814.98779296875,3817.029122532695,3787.916105105026,3805.0886267650226,1100
2023-02-16,3814.99755859375,3828.2362020215432,3783.952319228185,3809.091782898717,900
2023-02-17,3959.175048828125,3992.3407284408945,3785.330113630154,3800.1838228825914,1000
2023-02-21,3950.573974609375,3963.6142436448517,3892.36801780425,3940.5061892137496,1200
2023-02-22,3963.6240234375,3963.633942199196,3895.3108505047408,3952.208738330285,1000
2023-02-23,3965.86474609375,3974.787941772461,3878.982680356145,3952.836986907989,800
2023-02-24,3916.281005859375,3963.881300999638,3867.223284660299,3955.840404761852,700
2023-02-27,3888.5400390625,3949.8226179085846,3872.68650551828,3925.3136045189685,600
2023-02-28,3916.27099609375,3941.0774956953774,3872.7060365369334,3900.8734994976735,1000
2023-03-01,3855.861328125,3916.281214847046,3836.973850295448,3906.3764780785696,1100
2023-03-02,3860.759765625,3873.163018456113,3846.889162065716,3863.2086582869774,900
2023-03-03,3840.73193359375,3864.7055188081767,3774.3136217777164,3864.7055188081767,700
2023-03-06,3743.6572265625,3866.866748873019,3743.6572265625,3845.3619053903544,1300
2023-03-07,3767.571533203125,3809.2131133069493,3748.4858089888726,3758.4004709183546,1300
2023-03-08,3767.58154296875,3776.4948145631556,3752.699625392897,3774.4424117212097,1500
2023-03-09,3752.719482421875,3813.119526941651,3752.699633732948,3774.958001907325,900
2023-03-10,3726.504638671875,3776.4049616416924,3668.4244785238775,3758.2514017668072,900
2023-03-13,3686.281494140625,3808.0534484691693,3673.4321300874863,3678.468614110048,1800
2023-03-14,3693.350341796875,3778.775225616466,3672.3908525614434,3745.5809561733304,1500
2023-03-15,3721.20068359375,3756.0605482056603,3668.424956889346,3708.0836050719336,1800
2023-03-16,3782.85986328125,3813.119430845333,3668.4249127845223,3696.185966178567,1700
2023-03-17,3762.514892578125,3802.1241599350456,3695.6901691723638,3755.584553693674,5400
2023-03-20,3804.235595703125,3865.0720624031537,3742.7845458877964,3756.62537398265,2600
2023-03-21,3812.187255859375,3857.3485863265664,3776.5043996539166,3803.9878116297937,1500
2023-03-22,3718.01806640625,3837.85645909,3717.998217717848,3782.5427636003,2300
2023-03-23,3699.487548828125,3778.477581288823,3684.020579722888,3745.917745061512,1400
2023-03-24,3743.667236328125,3767.5715931254563,3700.7270187920385,3701.2919802498377,700
2023-03-27,3792.34814453125,3849.3177514589834,3705.8824192900433,3743.667059164129,1600
2023-03-28,3786.09228515625,3862.8418427566294,3767.601536351269,3799.4671552337372,800
2023-03-29,3807.6962890625,3841.9117983940373,3786.0922011488487,3812.514921452778,700
2023-03-30,3807.13134765625,3841.8031371694747,3758.777516851989,3807.230591109108,600
2023-03-31,3737.83740234375,3819.127704311648,3728.696113261391,3798.9611951810093,700
2023-04-03,3800.27978515625,3807.735629883578,3747.74200415072,3770.188691024926,900
2023-04-04,3766.15380859375,3817.1448471788863,3746.1063911964666,3807.4383544097686,500
2023-04-05,3776.474853515625,3778.477634575776,3732.215909480907,3763.0900600055825,900
2023-04-06,3797.3154296875,3797.3154296875,3720.0108414882156,3787.3908436472047,500
2023-04-10,3797.305419921875,3797.315344265635,3738.818841573292,3745.8781967297055,1300
2023-04-11,3770.823486328125,3807.2300950653266,3745.531174634089,3794.291413127694,1300
2023-04-12,3787.39111328125,3812.1876936313447,3767.7004872453936,3797.057909123358,700
2023-04-13,3872.706298828125,3931.8570794404413,3763.426933913808,3763.426933913808,2600
2023-04-14,3876.622314453125,3933.4135185992727,3802.361604450966,3873.439747175481,1400
2023-04-17,3856.75390625,3941.0781551894515,3800.289954425451,3862.7523251869443,1100
2023-04-18,3874.64990234375,3882.3833871007023,3818.632062148657,3837.9656530124503,500
2023-04-19,3896.80908203125,3899.07933618822,3836.9640786728455,3858.221054849068,500
2023-04-20,3936.12060546875,3965.864589892947,3867.6498952305287,3896.4520352260593,800
2023-04-21,3965.716064453125,3966.0430836909723,3859.5299406209438,3958.845029600771,1300
2023-04-24,3937.588134765625,3969.0076403117514,3883.0773428673756,3959.9159727849606,900
2023-04-25,3954.373779296875,3965.8054140913973,3901.449427590996,3960.759005846194,500
2023-04-26,3894.965087890625,3955.950184247871,3866.6785278270736,3951.9843194015075,900
2023-04-27,3906.376953125,4045.2913933617206,3854.9398012088636,3897.87009539822,500
2023-04-28,3907.43798828125,3964.8735607589915,3856.8335118073783,3920.2675035499196,600
2023-05-01,3931.63916015625,3964.873124792906,3905.880889002664,3946.035267985938,500
2023-05-02,3951.538330078125,3964.8735026245017,3867.709810887267,3954.9588402023346,600
2023-05-03,3790.64306640625,3955.9502095578614,3787.4208011979636,3951.984344686124,900
2023-05-04,3713.060302734375,3841.9310439084406,3704.1271837087047,3831.7585922879607,1100
2023-05-05,3787.1826171875,3802.173459575811,3700.0325969610376,3730.222935015319,1400
2023-05-08,3792.34814453125,3817.1447229200903,3747.821486345508,3817.1447229200903,1000
2023-05-09,3787.40087890625,3812.187533872914,3751.44038051604,3789.126020409643,800
2023-05-10,3788.739501953125,3807.2302499640628,3752.7690787737906,3792.05084418103,900
2023-05-11,3792.358154296875,3792.358154296875,3755.1781723920035,3763.347844066947,500
2023-05-12,3764.828857421875,3794.5903503659215,3736.317356869464,3779.3327412391054,800
2023-05-15,3720.19677734375,3793.4200331219886,3707.310059793183,3771.2079018880813,900
2023-05-16,3748.8271484375,3763.3506501840834,3715.2858883211434,3743.3904929933983,600
2023-05-17,3791.018798828125,3798.8164163920083,3679.2644919288696,3740.5334938707215,1400
2023-05-18,3721.208251953125,3832.6946820827684,3700.414928788005,3760.0568313963777,1500
2023-05-19,3786.78271484375,3808.945193268502,3718.986190493642,3730.107029347813,500
2023-05-22,3799.56005859375,3867.336957943045,3769.7985693372802,3775.9790192302376,600
2023-05-23,3771.78271484375,3853.497718903203,3771.03867760322,3809.460741328211,400
2023-05-24,3730.0673828125,3814.1237397355194,3722.2402167614496,3795.0665025674393,400
2023-05-25,3763.360595703125,3767.8248195884535,3721.178620859558,3741.0196159054635,600
2023-05-26,3749.94775390625,3780.701293686963,3722.190223505951,3747.963654565559,800
2023-05-30,3720.23583984375,3799.40145038392,3701.3372455641056,3764.8284231883626,700
2023-05-31,3769.22412109375,3769.7896573582657,3699.9693009602,3748.956609251812,800
2023-06-01,3719.77978515625,3769.7889241929506,3718.986096942808,3767.70552290762,600
2023-06-02,3741.26708984375,3770.780565726508,3715.2257875942573,3748.905823397012,700
2023-06-05,3611.0712890625,3767.477777101509,3542.857933485411,3737.289768777139,1600
2023-06-06,3713.9072265625,3720.1869796881087,3591.220497725588,3637.4302577665158,700
2023-06-07,3896.3447265625,3911.2947412288145,3692.5775718943046,3709.740080225797,1700
2023-06-08,3762.636474609375,3873.071522489992,3733.0832732978924,3769.7891146776483,900
2023-06-09,3760.701904296875,3791.52471517694,3733.093082670306,3756.842695196256,400
2023-06-12,3769.779052734375,3786.1578035034145,3737.061271937533,3753.6284540278043,500
2023-06-13,3715.23583984375,3779.699206211349,3707.0613604808423,3768.7767299638585,1300
2023-06-14,3658.689208984375,3740.02735387035,3658.67927879943,3715.3254133201312,1200
2023-06-15,3670.554443359375,3728.7085184779726,3662.6478355735176,3690.415299590218,1200
2023-06-16,3675.0087890625,3757.338992852408,3666.616086447739,3689.51267349579,1200
2023-06-20,3657.697509765625,3720.0479360126114,3640.822733131978,3683.6693054792568,800
2023-06-21,3620.545166015625,3701.337640024837,3597.202206190535,3670.5840975856063,900
2023-06-22,3597.221923828125,3655.703206190071,3591.5968372384505,3620.981466104141,1500
2023-06-23,3620.981689453125,3653.7193321248933,3553.5223045537246,3621.9638090452922,3300
2023-06-26,3655.693115234375,3670.583790515777,3563.2837850638084,3603.3624949776977,800
2023-06-27,3620.981689453125,3695.077829238977,3616.0214405634633,3655.733222238054,900
2023-06-28,3525.744384765625,3616.0209010891117,3525.1490581078215,3594.493472559588,900
2023-06-29,3497.590087890625,3565.4263244636427,3491.0226031684915,3524.5042777513095,1500
2023-06-30,3532.411376953125,3532.4213071386675,3482.094642409389,3521.776632636277,1200
2023-07-03,3538.641357421875,3546.5578948253337,3511.856014935082,3546.5578948253337,500
2023-07-05,3545.288330078125,3575.9428142893235,3497.560949720762,3538.6416448425744,1100
2023-07-06,3520.724853515625,3554.018100041977,3482.0944957843235,3536.6572300487505,1000
2023-07-07,3562.906494140625,3562.906494140625,3487.0544188484237,3540.6250983983,1600
2023-07-10,3497.947265625,3570.6844150285024,3489.663554025339,3546.5775596794274,1300
2023-07-11,3515.318603515625,3541.8162154297365,3490.021333130583,3501.6481279455525,1200
2023-07-12,3571.379150390625,3642.0527658898136,3534.1772842407227,3546.2603825503093,1400
2023-07-13,3547.570068359375,3607.390719462078,3521.78670386485,3571.369333263095,1300
2023-07-14,3557.470703125,3590.69444105874,3521.806561448447,3539.7923079690195,900
2023-07-17,3519.03857421875,3595.1883233381477,3511.8561436581244,3567.410930111473,1200
2023-07-18,3558.47216796875,3560.3966861637896,3524.3060361160633,3543.164909669644,800
2023-07-19,3583.779541015625,3606.100659264165,3521.816155509619,3556.785907432332,1600
2023-07-20,3590.039306640625,3611.5568057484475,3532.7186479279553,3564.6923892577324,800
2023-07-21,3545.695068359375,3598.0751018401706,3545.695068359375,3598.0751018401706,600
2023-07-24,3553.482177734375,3591.100623510811,3526.7663480835267,3566.3589630044626,600
2023-07-25,3519.553955078125,3572.3706669419284,3506.895392290952,3562.45017078269,1100
2023-07-26,3532.857421875,3553.492103311126,3509.3856140336866,3521.7763046400546,1000
2023-07-27,3539.623291015625,3542.609370209163,3511.8558304509766,3540.615340685244,900
2023-07-28,3556.55810546875,3566.4090921428947,3526.7668209832236,3547.272412795477,600
2023-07-31,3576.33935546875,3601.73592599632,3527.13359089645,3556.4983604314752,800
2023-08-01,3598.630615234375,3649.7509670303443,3549.0579191495126,3573.4919878129444,700
2023-08-02,3615.912109375,3635.981498655968,3532.7487434669583,3607.102823844337,1000
2023-08-03,3672.627685546875,3689.2345883570642,3584.295538740124,3606.100772453154,1000
2023-08-04,3599.185791015625,3682.4285869546547,3572.2020899482154,3645.9806938154566,900
2023-08-07,3639.255126953125,3641.814692854606,3572.261977156813,3622.965747290935,700
2023-08-08,3563.016357421875,3630.90225721839,3546.5780244687826,3630.90225721839,800
2023-08-09,3570.456787109375,3601.1408199994153,3546.5780803024545,3554.0184538974945,600
2023-08-10,3608.3369140625,3626.989229049157,3550.3153795363514,3554.861887373128,600
2023-08-11,3594.67724609375,3622.2238448605,3568.6494618546535,3612.2275878280875,700
2023-08-14,3605.47802734375,3638.4147612614734,3549.83880649415,3593.4666193276344,1100
2023-08-15,3574.784423828125,3633.1733597244233,3553.7597343752554,3623.246656555777,800
2023-08-16,3525.98486328125,3590.4786251427827,3524.644661403526,3573.613166033797,900
2023-08-17,3583.520263671875,3583.540136467927,3464.0622207405363,3525.945380592889,700
2023-08-18,3573.593017578125,3593.4662953176685,3527.6323366567353,3558.722836661282,700
2023-08-21,3551.972900390625,3583.539865124277,3507.8487530146576,3572.6105551767632,900
2023-08-22,3530.650146484375,3573.612944521762,3523.9893678000735,3562.6935716357234,700
2023-08-23,3573.60302734375,3621.0626510070324,3523.9893867519113,3566.326676729103,1300
2023-08-24,3617.281005859375,3617.2909422574344,3538.98921733318,3578.5370510153493,1100
2023-08-25,3643.45751953125,3684.79220476267,3604.465400523714,3617.290623425423,800
2023-08-28,3617.27099609375,3692.7338178564255,3595.948455694866,3648.3118183002225,1100
2023-08-29,3569.49365234375,3833.6927599781707,3569.49365234375,3639.1293780631727,3500
2023-08-30,3710.621337890625,3761.426134393909,3588.9298023814376,3588.9298023814376,1400
2023-08-31,3742.69482421875,3774.628951364711,3673.8331667051407,3701.4691960964597,1300
2023-09-01,3671.8779296875,3796.9643384097867,3659.4894222930175,3752.284233324413,900
2023-09-05,3518.023681640625,3722.5137714876814,3506.1116375718643,3697.1907414441284,1400
2023-09-06,3570.873291015625,3584.0062996624683,3495.8869379719454,3546.9895854953006,1500
2023-09-07,3540.437744140625,3608.356161378224,3532.337400238975,3574.942969837285,2300
2023-09-08,3522.15283203125,3633.957409740982,3506.111367832537,3536.586296426992,1400
2023-09-11,3471.278564453125,3557.621006588157,3471.278564453125,3529.0621054074954,2300
2023-09-12,3574.158935546875,3633.1731337436036,3515.789876075521,3515.789876075521,2300
2023-09-13,3631.178466796875,3631.1884031951404,3536.3486323136312,3566.8136293964944,1600
2023-09-14,3632.65673828125,3713.7777182596205,3573.612733942971,3631.1876057676077,1400
2023-09-15,3821.78076171875,3821.78076171875,3590.5084481548333,3631.585029987298,13000
2023-09-18,3811.854248046875,3821.7809518178306,3689.7557916641235,3789.1716329897754,2500
2023-09-19,3755.99609375,3820.54946761027,3733.44265530393,3795.9212611460525,1500
2023-09-20,3679.630126953125,3820.440256343566,3679.630126953125,3772.841766380844,1400
2023-09-21,3752.94873046875,3765.019756168408,3660.7098856789603,3707.623492767434,1300
2023-09-22,3767.67041015625,3796.9641221363736,3711.028581322925,3743.7370211727957,1200
2023-09-25,3747.330322265625,3782.3219497781715,3724.260674558491,3762.220376526283,900
2023-09-26,3699.69189453125,3776.961432709028,3672.6714398729964,3742.3667781509207,1000
2023-09-27,3743.399658203125,3748.3928191761265,3682.8070208944864,3682.8070208944864,1000
2023-09-28,3745.57373046875,3765.7249881475655,3727.5270503757483,3755.272139707476,800
2023-09-29,3725.491455078125,3772.0774021376906,3687.7699855089886,3744.014594730666,900
2023-10-02,3679.828857421875,3757.703795157403,3678.9454874760995,3722.0074094089337,1200
2023-10-03,3623.246826171875,3713.679193212137,3586.5180227284886,3681.814377608626,1200
2023-10-04,3617.290771484375,3711.43571514341,3573.6132758901617,3657.831516005058,1100
2023-10-05,3626.7802734375,3678.071466241495,3580.7102933426772,3617.2902879535704,800
2023-10-06,3628.775634765625,3709.4894681862042,3626.7803578794637,3635.7143900829683,700
2023-10-09,3624.69580078125,3692.7334609043096,3609.4087753297918,3677.8831522140604,1300
2023-10-10,3544.736328125,3662.755039617432,3530.5512726551733,3650.4457820894895,3800
2023-10-11,3543.8330078125,3603.3832900340485,3524.7340407361503,3543.068632285468,2500
2023-10-12,3494.199462890625,3571.1016021011396,3476.331397455389,3534.64084129833,1500
2023-10-13,3454.492919921875,3522.937494103542,3441.468968217058,3489.1867012077537,1700
2023-10-16,3495.966796875,3531.9212897475118,3377.4418054845737,3471.3683952352585,2700
2023-10-17,3484.2724609375,3544.82534416177,3423.481346555245,3502.3191376204504,2100
2023-10-18,3452.507080078125,3522.9369848372094,3425.5462437204724,3479.6765807602446,1100
2023-10-19,3450.501953125,3502.5575234276876,3408.829674972225,3452.517102836197,1500
2023-10-20,3460.04150390625,3532.029968159104,3408.8295596469757,3462.423815510688,1700
2023-10-23,3482.763916015625,3504.086454924138,3452.4775351097815,3465.412058354152,1000
2023-10-24,3465.878662109375,3499.401158678007,3451.564433444885,3468.3901471366357,900
2023-10-25,3469.114501953125,3487.409346900179,3443.970086833747,3458.324302300491,800
2023-10-26,3464.320068359375,3479.706458388358,3425.7052896787113,3471.6063557872567,700
2023-10-27,3499.16259765625,3534.8689171238148,3449.5290856327574,3469.3228720634543,1700
2023-10-30,3498.5078125,3563.8056954121266,3445.181591844422,3513.0503357877133,1000
2023-10-31,3481.245361328125,3565.6720261183377,3464.419646757516,3501.5158554068016,1600
2023-11-01,3479.30908203125,3523.9593686373873,3449.5289757656474,3504.125837252586,2200
2023-11-02,3504.75146484375,3540.279174061231,3451.5544179661138,3482.2874520276655,2900
2023-11-03,3573.60302734375,3578.83441904265,3460.4485532220247,3482.8631254191837,2600
2023-11-06,3630.34423828125,3648.053564399563,3524.7937657903103,3538.9890001275885,2500
2023-11-07,3594.935791015625,3693.289646607582,3568.6598359969585,3586.1309310550714,1600
2023-11-08,3528.415283203125,3675.14367606579,3502.470498634973,3599.405508081293,2000
2023-11-09,3454.84228515625,3542.480014112107,3426.841571213925,3511.5491508049026,1300
2023-11-10,3481.47216796875,3506.2546388951587,3411.842627608657,3454.8420758672514,1100
2023-11-13,3476.49658203125,3496.3225632969993,3397.6197027264734,3457.3857387217695,1200
2023-11-14,3539.0830078125,3553.9723762452118,3426.891244431744,3489.537948678793,1500
2023-11-15,3528.305908203125,3564.263107789473,3501.338251015182,3522.8627123931815,2400
2023-11-16,3521.1943359375,3554.936284084411,3501.1598041452517,3536.411568731334,1700
2023-11-17,3546.026123046875,3594.5582527634265,3501.4770855578863,3535.7258586714884,2700
2023-11-20,3490.8193359375,3522.445696335463,3416.9089024727505,3416.9089024727505,1400
2023-11-21,3493.7294921875,3523.1903083391608,3431.8078701189174,3490.818985586364,1600
2023-11-22,3512.2744140625,3523.617679296869,3478.0159391410757,3478.423099700519,900
2023-11-24,3486.4287109375,3546.0060677304054,3448.2965156701157,3534.5136650090685,1600
2023-11-27,3506.761474609375,3507.3575440635605,3463.3349776007367,3478.6019216844315,1600
2023-11-28,3490.153564453125,3523.786381605125,3458.6465180804435,3500.7618056967112,1700
2023-11-29,3468.550048828125,3507.2484914897655,3457.951748677202,3475.5030614111215,1600
2023-11-30,3491.3955078125,3501.0204051779947,3453.730124622561,3475.512850897582,2000
2023-12-01,3514.251220703125,3525.127670469208,3464.984063061669,3487.382744978332,1200
2023-12-04,3536.103271484375,3540.066478653185,3476.5557382079155,3527.2829954552517,2600
2023-12-05,3502.053466796875,3545.7382302920114,3483.4193841746674,3544.0496900947414,2500
2023-12-06,3541.070068359375,3562.922394166922,3506.3050045746404,3519.2177425518275,4500
2023-12-07,3617.34423828125,3620.532652104624,3503.8213800546123,3551.002532585468,4200
2023-12-08,3593.71435546875,3625.4896144893632,3554.0822792292433,3602.6539434176775,2400
2023-12-11,3611.5732421875,3611.891162068412,3535.3980867093246,3592.1444816848916,2100
2023-12-12,3583.781005859375,3611.5930535766875,3561.849142058858,3602.623639087637,1800
2023-12-13,3597.4091796875,3625.1516316950533,3555.9692542383277,3584.188464846303,4300
2023-12-14,3545.400634765625,3611.8912391345725,3532.5970236057856,3596.455513206581,2000
2023-12-15,3551.5986328125,3568.891679673521,3481.4724432319804,3546.0361262020456,10100
2023-12-18,3563.458740234375,3563.458740234375,3516.237812840177,3536.123448345708,3100
2023-12-19,3580.8115234375,3586.3342603590495,3527.1541111391093,3558.9492549871425,3300
2023-12-20,3561.65087890625,3594.240700471284,3561.65087890625,3583.3145378071413,3000
2023-12-21,3575.834716796875,3585.7675910102,3531.6831394190094,3575.834716796875,1900
2023-12-22,3550.009033203125,3586.760665611775,3537.0962974919776,3576.887447429991,1200
2023-12-26,3550.009033203125,3577.1854821390693,3521.2036996936426,3575.83450462542,1400
2023-12-27,3526.498291015625,3569.9745018687277,3521.2039913349827,3543.3941201494376,2000
2023-12-28,3551.181640625,3554.9462391608354,3510.278128074438,3535.606960068184,1400
2023-12-29,3546.135986328125,3625.449851852702,3515.4034851684314,3539.0835477083224,1500
2024-01-02,3575.834716796875,3597.6770974919036,3533.629943964531,3544.2978411695694,2200
2024-01-03,3583.334228515625,3596.554942822285,3531.454843826514,3568.991215778883,2900
2024-01-04,3599.663818359375,3625.49923493635,3557.6477102322137,3584.287747853544,2300
2024-01-05,3610.599609375,3628.47878213119,3577.1457584739223,3605.4445060973976,3900
2024-01-08,3605.63330078125,3625.499048994921,3587.734242240588,3615.546289739727,1500
2024-01-09,3605.63330078125,3625.499048994921,3587.2574836836047,3608.4443817540637,1200
2024-01-10,3590.962646484375,3625.4992712713993,3558.680803657986,3605.6335218397753,1100
2024-01-11,3547.8837890625,3625.4991630747586,3541.069730510004,3590.7341026069184,2100
2024-01-12,3606.318603515625,3645.3647897501405,3557.9554977888292,3570.659682545768,2600
2024-01-16,3591.7275390625,3629.9293368640724,3567.4516511748056,3629.9293368640724,2300
2024-01-17,3666.22412109375,3770.5193074158424,3593.714134412676,3593.714134412676,4400
2024-01-18,3695.029541015625,3732.5261445568453,3654.3047530635713,3662.251053151777,1700
